id,song_name,artist,song_popularity,decade,genre,points,created_at,updated_at
1602,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1603,Karate Chop (Remix),Future Featuring Lil Wayne,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1604,Jam Session (Descarga Caliente),Julio Gutierrez,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1605,Seal Our Fate,Gloria Estefan,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1606,Man On The Moon,R.E.M.,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1607,Throwaway,Mick Jagger,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1608,Remo's Theme (What If),Tommy Shaw,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1609,Of Mind - Nocturne,TesseracT,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1610,Hill Where The Lord Hides,Chuck Mangione,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1611,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1612,Pink Cadillac,Natalie Cole,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1613,Waiting For A Star To Fall,Boy Meets Girl,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1614,Bittersweet Me,R.E.M.,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1615,Hurts To Be In Love,Gino Vannelli,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1616,Take Me Back,Bonnie Tyler,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1617,Unspeakable Joy (Razor N Guido Remix),Kim English,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1618,Vinthoothar,Jolly Abraham,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1619,I'm Gonna Get You,Bizarre Inc,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1620,Cry For Help,Rick Astley,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1621,Not A Dry Eye In The House,Meat Loaf,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1622,"Morre O Burro, Fica O Homem",Gilberto Gil,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1623,Ego,Elton John,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1624,1979,The Smashing Pumpkins,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1625,Foxy Lady,Crown Heights Affair,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1626,Kiss This Thing Goodbye,Del Amitri,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1627,Possession,Sarah McLachlan,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1628,Epistrophy - Alternative,Thelonious Monk Quartet,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1629,All This Time,Sting,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1630,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1631,I Knew The Bride (When She Use To Rock And Roll),Nick Lowe And His Cowboy Outfit,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1632,Goodbye My Lover,James Blunt,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1633,The Real Love,Bob Seger & The Silver Bullet Band,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1634,Usted Conoce un Sitio por Ahi,Voltage,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1635,Jo Jo's Jacket,Stephen Malkmus,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1636,No Reply At All,Genesis,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1637,Dope House Family,South Park Mexican,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1638,Day of the Dead,XE-NONE,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1639,Treasure,The Brothers Johnson,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1640,They Don't Know,Rico Love,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1641,Hip House - Nightmare Mix,Fast Eddie,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1642,What Is All About - Live,Guy Lafitte,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1643,Pon de Replay,Rihanna,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1644,La Femme Chinoise,YELLOW MAGIC ORCHESTRA,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1645,We No Speak Americano,Yolanda Be Cool,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1646,Buked and Scorned',Big Joe Williams,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1647,Outlaw,War,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1648,B&r,The New Rob Van Bavel Trio,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1649,Sail On,Commodores,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1650,Jég ( Metál Remix ),Árnyak,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1651,The Finer Things,Steve Winwood,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1652,Lost,Gorilla Zoe,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1653,You'll Think Of Me,Keith Urban,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1654,Face The Music,RTZ,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1655,For You (Fifty Shades Freed),Liam Payne & Rita Ora,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1656,"Bani Bani - From """"Main Prem Ki Diwani Hoon""""",K. S. Chithra,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1657,Mesmerize,Ja Rule Featuring Ashanti,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1658,Dilemma,Nelly Featuring Kelly Rowland,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1659,Never Can Say Goodbye,Isaac Hayes,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1660,Do Me!,Bell Biv DeVoe,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1661,Better Life,Keith Urban,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1662,Love. . .Thy Will Be Done,Martika,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1663,Sentado À Beira do Caminho,Erasmo Carlos,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1664,Magic Carpet Ride,The Mighty Dub Katz,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1665,Street Of Dreams,Rainbow,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1666,Love Will Find A Way,Yes,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1667,Runner,Manfred Mann's Earth Band,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1668,Automatic,Miranda Lambert,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1669,Satin Doll,Gene Ammons,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1670,Así Es la Vida,Luis Enrique,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1671,Volverte a Ver,Luis Enrique,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1672,You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1673,Keep On Doin' What You're Doin',Bobby Byrd,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1674,This Must Be The Place (Naive Melody),Talking Heads,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1675,The Beauty Of Your Soul,Pholhas,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1676,This Song,George Harrison,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1677,Huntington Ashram Monastery,Alice Coltrane,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1678,We Are All Uprooted,Vangelis,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1679,Major Tom (Coming Home),Peter Schilling,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1680,Never Make A Promise,Dru Hill,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1681,Blurry,Puddle Of Mudd,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1682,Wind Him Up,Saga,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1683,There It Is,Tyrone Davis,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1684,City Rock,Francis Lai,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1685,Under The Milky Way,The Church,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1686,How To Love,Lil Wayne,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1687,Crushing Day,Joe Satriani,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1688,Palco,Gilberto Gil,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1689,Witches,Switchblade Symphony,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1690,Lucky In Love,Mick Jagger,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1691,Cirrus,Bonobo,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1692,Ode To Billie Joe,Bobbie Gentry,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1693,Walking In L.a.,Missing Persons,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1694,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1695,Push It,Salt-N-Pepa,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1696,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1697,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1698,Devil With A Blue Dress,Pratt & McClain,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1699,You're My Blessing,Lou Rawls,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1700,Restoration,Bob James,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1701,Here With Me,REO Speedwagon,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1702,Desert Plains,Judas Priest,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1703,Rock The Night,Europe,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1704,Physical Education,Animals As Leaders,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1705,Offering Chant - Unplugged,Lama Gyurme,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1706,Dig,Incubus,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1707,Feel My M.F. Bass,Paul Johnson,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1708,Loner,Daniel Johnston,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1709,Aquí No Pasa Nada,Caifanes,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1710,I Pretend,Kim Carnes,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1711,On This Night Of A Thousand Stars / Eva And Magaldi / Eva Beware Of The City - Original Cast Recording/1979,Patti LuPone,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1712,One O'Clock Jump,Maynard Ferguson,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1713,Southside,Lloyd Featuring Ashanti,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1714,Another Ticket,Eric Clapton,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1715,The First Cut Is The Deepest,Rod Stewart,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1716,Is Your Kettle On?,Thomas Schumacher,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1717,Yeh Vaada Raha - Yeh Vaada Raha / Soundtrack Version,Kishore Kumar,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1718,Her Diamonds,Rob Thomas,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1719,Highway Star,Metal Church,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1720,Latin Quarter,Caribbean Jazz Project,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1721,Is There Something I Should Know,Duran Duran,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1722,Bad Times,Tavares,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1723,1000 Knives,YELLOW MAGIC ORCHESTRA,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1724,Paths of Doom,Revelations of Rain,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1725,Heroes,Commodores,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1726,The Box - Part 2,Orbital,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1727,Between The Times,Eloy,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1728,Hat 2 Da Back,TLC,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1729,Yo No Se,Pajama Party,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1730,STRANGE LOVE/ストレンジ・ラブ,Haruomi Hosono,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1731,Pop Crimes,Rowland S. Howard,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1732,Alien,Atlanta Rhythm Section,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1733,Who Do U Love,Deborah Cox,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1734,All Around The World,Justin Bieber Featuring Ludacris,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1735,Fairweather Friend,Johnny Gill,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1736,Row Fisherman,Wailing Souls,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1737,Love Me,Lil Wayne Featuring Drake & Future,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1738,Long Past Gone,Jami Sieber,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1739,Abri a Porta (feat. Gilberto Gil),Dominguinhos,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1740,Red Light,David Nail,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1741,Todo Cambia,Mercedes Sosa,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1742,Reason To Believe,Rod Stewart,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1743,Life Goes On,Lil Baby Featuring Gunna & Lil Uzi Vert,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1744,Whisper Not,Art Farmer,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1745,Animus,Novembers Doom,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1746,Serious Kinda Girl,Christopher Max,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1747,"The Moontrane - Live From Montreux Jazz Festival, Switzerland / 1973",Bobby Hutcherson,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1748,Lucifer,:Of The Wand And The Moon:,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1749,It Hit Me Like A Hammer,Huey Lewis & The News,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1750,Do You Like This,Rome,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1751,Réveille le punk (Full Metal Mix) - Remastered,Svinkels,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1752,Ordinary World,Duran Duran,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1753,Please Remember Me,Tim McGraw,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1754,Nordic Laurel,Baths,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1755,Mr. Misunderstood,Eric Church,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1756,Angels Would Fall,Melissa Etheridge,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1757,Controversy,Prince,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1758,Holding On To A Dying Love - Live / 1983,Otis Clay,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1759,Will You Marry Me?,Paula Abdul,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1760,Something In My Heart,Michel'le,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1761,It's My Own Fault,Johnny Mars,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1762,Where It's At,Beck,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1763,Joey,Sugarland,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1764,Dizzy Moods - 1957/62 Master Takes,Charles Mingus,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1765,A Sentence Of Sorts In Kongsvinger,of Montreal,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1766,Mainline Florida - Live,Joe Bonamassa,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1767,X,Chris Brown,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1768,"Abhi Na Jao Chhod Kaar (Unplugged), Pt. 2",Akriti Kakkar,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1769,One Woman Man,Dave Hollister,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1770,"Serenata concertante in E Minor, Op. 105: V. Allegro ma non tanto",Anton Diabelli,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1771,I Want You,Shana,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1772,I Am The Walrus,The Beatles,1,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1773,Pelo Coração Do Brasil,Ednardo,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1774,Gone,Montgomery Gentry,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1775,Suspicious Minds,Elvis Presley,1,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1776,Heresy,My Life With The Thrill Kill Kult,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1777,Found A Cure,Ashford & Simpson,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1778,Improvisation,Anthony Braxton,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1779,Should I Say Yes?,Nu Shooz,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1780,Long Long Time,Linda Ronstadt,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1781,Time To Turn,Eloy,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1782,Time > Breathe Reprise >,Greensky Bluegrass,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1783,New Year's Eve,Mal Blum,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1784,Dirty Laundry,Don Henley,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1785,Fade Away,Dayne S,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1786,Decay Dance,XE-NONE,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1787,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1788,Over And Over,Pajama Party,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1789,La Espina,La Castañeda,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1790,Holidae In,Chingy Featuring Ludacris & Snoop Dogg,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1791,Here's To The Night,Eve 6,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1792,Yesterlove,Gerald Wilson Orchestra,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1793,Candy's Going Bad,Golden Earring,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1794,Dhun (Dadra And Fast Teental) - Live,Ravi Shankar,0,60s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1795,Lia (Bolero),Ana Belén,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1796,Together Forever,Lisette Melendez,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1797,"With Care From Someone - Live At The 4th Annual Telluride Bluegrass And Country Festival, Telluride, CO / June 25-26, 1977",New Grass Revival,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1798,Freaks,Play-N-Skillz Featuring Krayzie Bone & Adina Howard,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1799,Papers,Usher,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1800,King Pazuzu,Deathchain,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1801,Old To The New,Nice & Smooth,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1802,Hopeful Shivering,Apocryphal,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1803,Sentado À Beira do Caminho,Erasmo Carlos,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1804,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1805,Never Enough,The Cure,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1806,Contagious,The Isley Brothers Featuring Ronald Isley,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1807,It's A Great Day To Be Alive,Travis Tritt,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1808,Tha Hop,Kinsu,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1809,Between the Lines,Flamin' Groovies,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1810,Superman,Herbie Mann,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1811,Painted Picture,Commodores,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1812,Nylon Metal,Anthony Linell,0,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1813,Margaritaville,Jimmy Buffett,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1814,Thank You,Boyz II Men,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1815,Lord Above,Fat Joe & Dre Featuring Eminem & Mary J. Blige,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1816,Minimal Melody,Housephonics,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1817,Imaginary Lover,Atlanta Rhythm Section,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1818,Stranger In My House,Tamia,1,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1819,Call The Ships To Port,Covenant,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1820,In The House Of Stone And Light,Martin Page,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1821,Deeper Than the Usual Feeling,Beborn Beton,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1822,Claudia,Arturo Sandoval,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1823,Fly To the Angels,Slaughter,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1824,Sweet Music Man,Kenny Rogers,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1825,Piano Sonata No. 2: 4. Vif,Pierre Boulez,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1826,Dela,Johnny Clegg,0,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1827,Kind folk - instrumental,Kenny Wheeler,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1828,From The Beginning,"Emerson, Lake & Palmer",1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1829,Psalm 91,John Michael Talbot,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1830,Rock In The Video Age,Jan Jelinek,0,00s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1831,Snap Shot,Slave,1,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1832,Heaven Street,Death In June,0,80s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1833,Banks of the Ohio,Tony Rice,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1834,Mutiny,Eloy,0,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1835,Silver Thunderbird,Marc Cohn,1,90s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1836,Wolf Creek Pass,C.W. McCall,1,70s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
1837,Dance Like We're Making Love,Ciara,1,10s,r&b,0,2023-02-04 15:51:34,2023-02-04 15:51:34
